Methods	0.05	0.075	0.1	0.125	0.15	0.175	0.2	0.225	0.25	0.275
MTCSC_Uni	0.0037	0.0046	0.0053	0.0061	0.0066	0.0071	0.0076	0.0084	0.0089	0.0099
SCREEN	0.007	0.0086	0.01	0.0113	0.0126	0.0135	0.0144	0.0153	0.0161	0.0168
SpeedAcc	0.007	0.0086	0.01	0.0113	0.0126	0.0135	0.0144	0.0153	0.0161	0.0168
EWMA	0.0051	0.0052	0.0055	0.0058	0.0062	0.0066	0.0068	0.0074	0.0078	0.0081
LsGreedy	0.002	0.002	0.0019	0.002	0.002	0.0022	0.0028	0.0056	0.0074	0.0125
P-Single-Soft	0.0036	0.0045	0.0052	0.0059	0.0065	0.0072	0.0076	0.0084	0.0092	0.01
S-Multi-Soft	0.0037	0.0045	0.0052	0.0059	0.0066	0.0072	0.0078	0.0082	0.0091	0.0097
C-Soft	0.0033	0.0039	0.0045	0.0052	0.0058	0.0065	0.007	0.0074	0.0083	0.0089
