Methods	0.05	0.075	0.1	0.125	0.15	0.175	0.2	0.225	0.25	0.275
MTCSC_Uni	0.0114	0.0117	0.0123	0.0125	0.0133	0.0152	0.0165	0.0231	0.0225	0.0292
SCREEN	0.03	0.0368	0.0427	0.0475	0.0515	0.056	0.0596	0.0632	0.0666	0.0704
SpeedAcc	0.0303	0.0374	0.0435	0.0484	0.0521	0.0568	0.0605	0.0642	0.0674	0.0714
EWMA	0.0393	0.0397	0.0418	0.0431	0.0449	0.0457	0.0483	0.0497	0.051	0.0537
LsGreedy	0.0114	0.0113	0.0114	0.0122	0.0129	0.0146	0.0172	0.0389	0.0905	0.1141
P-Single-Soft	0.0108	0.0118	0.0117	0.012	0.0127	0.0125	0.0143	0.0159	0.0201	0.0222
S-Multi-Soft	0.012	0.012	0.0124	0.0123	0.0125	0.0123	0.0125	0.014	0.0145	0.0153
C-Soft	0.0119	0.0119	0.0122	0.0121	0.0121	0.0121	0.0122	0.014	0.0139	0.0146
