Methods	0.05	0.075	0.1	0.125	0.15	0.175	0.2	0.225	0.25	0.275
MTCSC_Uni	0.0029	0.0034	0.0039	0.0045	0.005	0.0059	0.0072	0.0075	0.0085	0.0098
SCREEN	0.0095	0.0117	0.0136	0.015	0.0166	0.0178	0.0189	0.02	0.0211	0.0221
SpeedAcc	0.0095	0.0117	0.0136	0.015	0.0166	0.0178	0.0189	0.02	0.0211	0.0221
EWMA	0.0049	0.0052	0.0057	0.0061	0.0067	0.0073	0.0078	0.0083	0.0088	0.0094
LsGreedy	0.0022	0.0023	0.0024	0.0025	0.0028	0.0033	0.0039	0.0055	0.0101	0.0207
P-Single-Soft	0.0028	0.0034	0.0038	0.0043	0.0048	0.0057	0.0065	0.0074	0.0083	0.0092
S-Multi-Soft	0.0028	0.0035	0.0038	0.0043	0.0046	0.0055	0.0061	0.0069	0.0077	0.0087
C-Soft	0.0021	0.0027	0.0027	0.0034	0.0034	0.0044	0.0051	0.006	0.0067	0.008
