Methods	0.05	0.075	0.1	0.125	0.15	0.175	0.2	0.225	0.25	0.275
HARD	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SOFT	0.7926	0.7935	0.8106	0.8059	0.8175	0.7801	0.8018	0.8456	0.8244	0.8201
