Methods,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.275
MTCSC_Uni,0.005900000000000001,0.00707,0.00716,0.007880000000000002,0.00922,0.009330000000000001,0.010839999999999999,0.012719999999999999,0.01482,0.01602
SCREEN,0.02272,0.027880000000000005,0.03286,0.037430000000000005,0.04165,0.045579999999999996,0.04931000000000001,0.05288999999999999,0.05675,0.060360000000000004
SpeedAcc,0.022229999999999996,0.027129999999999998,0.031740000000000004,0.03583,0.03948,0.043120000000000006,0.04643,0.0496,0.0529,0.05610999999999999
EWMA,0.026280000000000005,0.02802,0.030460000000000004,0.03344,0.0364,0.03909,0.04229000000000001,0.04501000000000001,0.04822,0.05177999999999999
LsGreedy,0.00562,0.006359999999999999,0.00722,0.0086,0.011049999999999999,0.012710000000000003,0.016139999999999998,0.029269999999999997,0.06399,0.08295
P-Single-Soft,0.00642,0.00825,0.00869,0.009739999999999999,0.01051,0.01139,0.01193,0.015870000000000002,0.018370000000000004,0.02318
S-Multi-Soft,0.005940000000000001,0.007050000000000001,0.007390000000000001,0.007340000000000001,0.00861,0.00853,0.00945,0.009600000000000001,0.010579999999999999,0.011
C-Soft,0.0052499999999999995,0.00622,0.0064399999999999995,0.00633,0.007479999999999999,0.007619999999999999,0.00843,0.00878,0.01039,0.01055
