Methods,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.275
MTCSC_Uni,0.0005200000000000001,0.00073,0.00091,0.00114,0.00139,0.0016300000000000002,0.0019900000000000004,0.0025499999999999997,0.0031100000000000004,0.0037500000000000007
SCREEN,0.00859,0.012410000000000001,0.016219999999999995,0.01983,0.02323,0.02661,0.029700000000000004,0.03272,0.03588,0.039029999999999995
SpeedAcc,0.00839,0.012140000000000001,0.015779999999999995,0.019219999999999998,0.02237,0.02559000000000001,0.028460000000000003,0.03123,0.03408,0.036930000000000004
EWMA,0.01613,0.018109999999999998,0.020550000000000002,0.023160000000000004,0.02557,0.027989999999999998,0.030489999999999996,0.032810000000000006,0.035320000000000004,0.03793
LsGreedy,0.00056,0.0006499999999999999,0.00089,0.0012900000000000001,0.0019399999999999997,0.00275,0.004059999999999999,0.009720000000000001,0.02459,0.03350000000000001
P-Single-Soft,0.00052,0.00074,0.0009400000000000001,0.00113,0.00135,0.0016099999999999999,0.00186,0.00246,0.00303,0.00388
S-Multi-Soft,0.0005300000000000001,0.00073,0.00091,0.0010599999999999997,0.0013000000000000002,0.00148,0.00173,0.002,0.0022999999999999995,0.00258
C-Soft,0.00035999999999999997,0.0005,0.00061,0.00069,0.00086,0.001,0.0011699999999999998,0.00144,0.0017699999999999997,0.002
