Methods	0.05	0.075	0.1	0.125	0.15	0.175	0.2	0.225	0.25	0.275
MTCSC_Uni	0.0007	0.0008	0.0009	0.001	0.0013	0.0016	0.0021	0.0035	0.004	0.0063
SCREEN	0.0126	0.0181	0.0232	0.0278	0.0316	0.0359	0.0394	0.0426	0.0458	0.0495
SpeedAcc	0.0129	0.0186	0.024	0.0288	0.0327	0.0373	0.0411	0.0446	0.0479	0.0519
EWMA	0.026	0.0265	0.0289	0.0304	0.0322	0.0335	0.0359	0.0375	0.0385	0.0404
LsGreedy	0.001	0.0012	0.0015	0.0019	0.0025	0.0035	0.0049	0.0148	0.0404	0.0538
P-Single-Soft	0.0006	0.0007	0.0008	0.0009	0.001	0.001	0.0014	0.0018	0.0027	0.0033
S-Multi-Soft	0.0008	0.0009	0.001	0.001	0.0011	0.0011	0.0013	0.0017	0.0019	0.0023
C-Soft	0.0008	0.0008	0.0009	0.0009	0.001	0.0011	0.0012	0.0017	0.0017	0.0021
