Methods	0.05	0.075	0.1	0.125	0.15	0.175	0.2	0.225	0.25	0.275
MTCSC_Uni	0.9708	0.9779	0.9805	0.9826	0.9818	0.98	0.977	0.9665	0.9644	0.9502
SCREEN	0.5853	0.5977	0.6079	0.618	0.6277	0.6336	0.6434	0.6491	0.6541	0.6607
SpeedAcc	0.5776	0.5884	0.5967	0.6058	0.6166	0.6221	0.6312	0.6363	0.6423	0.6483
EWMA	0.4489	0.5498	0.5986	0.639	0.6652	0.6907	0.7035	0.7158	0.7311	0.7408
LsGreedy	0.9555	0.9665	0.9682	0.9669	0.9636	0.9568	0.9466	0.8376	0.461	0.2713
P-Single-Soft	0.9735	0.9795	0.9834	0.9852	0.985	0.9874	0.9851	0.9828	0.9761	0.9738
S-Multi-Soft	0.9647	0.9751	0.979	0.9824	0.9836	0.986	0.9863	0.9838	0.9837	0.9817
C-Soft	0.9653	0.9767	0.9808	0.9838	0.9853	0.9869	0.9875	0.9835	0.9848	0.9831
