Methods	0.05	0.075	0.1	0.125	0.15	0.175	0.2	0.225	0.25	0.275
MTCSC_Uni	0.0426	0.0471	0.0503	0.0515	0.0519	0.0529	0.0541	0.0569	0.0587	0.0581
SCREEN	0.0588	0.0584	0.0603	0.0596	0.0594	0.0554	0.0553	0.0558	0.0565	0.0564
SpeedAcc	0.4576	0.468	0.4825	0.4744	0.4696	0.4533	0.4515	0.4552	0.4618	0.4562
EWMA	0.0033	0.0035	0.0036	0.0037	0.0033	0.0034	0.0033	0.003	0.0031	0.0033
LsGreedy	0.5743	0.9749	1.1251	1.3716	1.5805	1.714	1.739	0.9022	0.6889	0.6906
P-Single-Soft	0.326	0.3529	0.3459	0.358	0.3426	0.3423	0.3281	0.3403	0.3353	0.3282
S-Multi-Soft	0.3251	0.3516	0.3582	0.3644	0.3622	0.3486	0.3603	0.3682	0.3725	0.3822
C-Soft	0.2707	0.2871	0.305	0.3073	0.2995	0.2956	0.3006	0.3216	0.3142	0.3183
