Methods	0.05	0.075	0.1	0.125	0.15	0.175	0.2	0.225	0.25	0.275
MTCSC_Uni	0.0425	0.045	0.0457	0.0489	0.0502	0.0499	0.0509	0.054	0.0556	0.058
SCREEN	0.0588	0.0603	0.0587	0.0617	0.0597	0.0553	0.0566	0.0556	0.0566	0.0559
SpeedAcc	0.4563	0.4753	0.4532	0.4632	0.4561	0.4457	0.4486	0.4485	0.4501	0.4573
EWMA	0.0032	0.0033	0.0031	0.0032	0.0033	0.0032	0.0032	0.0034	0.0033	0.0032
LsGreedy	1.2597	1.3557	1.84	1.9531	1.6322	1.6899	1.6304	1.417	1.4036	1.4622
P-Single-Soft	0.3314	0.3424	0.329	0.3399	0.3321	0.3252	0.3269	0.3246	0.3319	0.3412
S-Multi-Soft	0.334	0.352	0.3429	0.3619	0.3593	0.3502	0.363	0.3674	0.379	0.3874
C-Soft	0.276	0.2868	0.2866	0.2975	0.2981	0.295	0.306	0.3103	0.3223	0.3286
