1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
12,0,0
13,0,0
14,0,0
15,0,0
16,0,0
17,0,0
18,0,0
19,0,0
20,0,0
21,0,0
22,0,0
23,0,0
24,0,0
25,0,0
26,0,0
27,0,0
28,0,0
29,0,0
30,0,0
31,0,0
32,0,0
33,0,0
34,0,0
35,0,0
36,0,0
37,0,0
38,0,0
39,0,0
40,0,0
41,0,0
42,0,0
43,0,0
44,0,0
45,0,0
46,0,0
47,0,0
48,0,0
49,1,1
50,1,1
51,1,1
52,1,1
53,1,1
54,1,1
55,1,1
56,1,1
57,3,3
58,3,3
59,3,3
60,3,3
61,2,2
62,2,2
63,5,5
64,5,5
65,15,15
66,16,16
67,16,16
68,16,16
69,36,36
70,44,44
71,44,44
72,57,57
73,73,73
74,80,80
75,94,94
76,152,152
77,190,190
78,210,210
79,224,224
80,244,244
81,278,278
82,282,282
83,304,304
84,323,323
85,368,368
86,375,375
87,394,394
88,414,414
89,436,436
90,446,446
91,638,638
92,683,683
93,712,712
94,724,724
95,774,774
96,778,778
97,807,807
98,813,813
99,857,857
100,859,859
101,892,892
102,896,896
103,901,901
104,910,910
105,926,926
106,934,934
107,970,970
108,997,997
109,1001,1001
110,1002,1002
111,1015,1015
112,1023,1023
113,1032,1032
114,1043,1043
115,1047,1047
116,1058,1058
117,1058,1058
118,1090,1090
119,1099,1099
120,1116,1116
121,1134,1134
122,1142,1142
123,1149,1149
124,1151,1151
125,1161,1161
126,1161,1161
127,1166,1166
128,1167,1167
129,1172,1172
130,1187,1187
131,1190,1190
132,1221,1221
133,1224,1224
134,1212,1212
135,1219,1219
136,1228,1228
137,1230,1230
138,1239,1239
139,1255,1255
140,1257,1257
141,1269,1269
142,1278,1278
143,1282,1282
144,1283,1283
145,1283,1283
146,1284,1284
147,1293,1293
148,1304,1304
149,1313,1313
150,1319,1319
151,1319,1319
152,1319,1319
153,1322,1322
154,1330,1330
155,1345,1345
156,1361,1361
157,1363,1363
158,1364,1364
159,1364,1364
160,1368,1368
161,1370,1370
162,1372,1372
163,1373,1373
164,1375,1375
165,1375,1375
166,1375,1375
167,1375,1375
168,1375,1375
169,1378,1378
170,1378,1378
171,1378,1378
172,1378,1378
173,1378,1378
174,1384,1384
175,1385,1385
176,1386,1386
177,1403,1403
178,1403,1403
179,1413,1413
180,1413,1413
181,1413,1413
182,1414,1414
183,1416,1416
184,1425,1425
185,1425,1425
186,1427,1427
187,1434,1434
188,1437,1437
189,1438,1438
190,1438,1438
191,1438,1438
192,1439,1439
193,1441,1441
194,1444,1444
195,1445,1445
196,1445,1445
197,1446,1446
198,1447,1447
199,1447,1447
200,1449,1449
201,1451,1451
202,1463,1463
203,1464,1464
204,1472,1472
205,1479,1479
206,1481,1481
207,1486,1486
208,1486,1486
209,1490,1490
210,1493,1493
211,1495,1495
212,1544,1544
213,1544,1544
